,2B,3B,BA,BB,HBP,HOF,HR,IBB,OBP,OPS,SB,SF,SLG,firstName,games,hits,lastName,player_id,runs,seasons,WAR,BA,WAR,OBP,OPS,SLG,seasons,predictions
11634,11.02,0.08,0.19711678832116789,12.04,3.0,0,6.049999999999999,2.0,0.23725261132490374,0.5414131952665096,2.06,2.0,0.30416058394160583,Adam Ross,96.0,54.01,Moore,mooread01,19.030000000000005,8.0,-0.52,0.19711678832116789,-0.52,0.23725261132490374,0.5414131952665096,0.30416058394160583,8.0,0
11635,0.06000000000000001,0.06000000000000001,0.0037453183520599256,1.05,0.0,0,0.06000000000000001,0.0,0.061427780852241286,0.08764500931666076,0.06000000000000001,1.0,0.02621722846441948,Clayton Grant,74.0,0.06000000000000001,Mortensen,mortecl01,1.05,6.0,-0.22,0.0037453183520599256,-0.22,0.061427780852241286,0.08764500931666076,0.02621722846441948,6.0,0
11640,2.06,0.08,0.12261580381471393,1.07,0.0,0,0.08,0.0,0.15014662756598246,0.347240178882967,0.08,0.0,0.19709355131698456,Sean Daniel,71.0,4.05,O'Sullivan,osullse01,3.06,8.0,-0.01,0.12261580381471393,-0.01,0.15014662756598246,0.347240178882967,0.19709355131698456,8.0,0
11642,2.049999999999999,0.06000000000000001,0.2719269644603847,5.02,2.0,0,1.05,0.0,0.3235383217206907,0.653285088376489,0.06000000000000001,0.0,0.32974676665579833,Matthew Thomas,43.0,25.02,Pagnozzi,pagnoma01,8.02,6.0,0.06,0.2719269644603847,0.06,0.3235383217206907,0.653285088376489,0.32974676665579833,6.0,0
11643,209.0,40.01,0.2742284786139686,241.0,24.0,0,63.0,43.0,0.3208636706000502,0.7244965888458542,75.0,24.0,0.40363291824580394,Gerardo Enrique,1090.0,1013.0,Parra,parrage01,474.0,10.0,10.57,0.2742284786139686,10.57,0.3208636706000502,0.7244965888458542,0.40363291824580394,10.0,0
11644,32.02,7.039999999999999,0.24963924963924966,60.01,3.0,0,12.03,6.0,0.3113547314679226,0.6795942697074608,23.040000000000006,2.0,0.3682395382395382,Xavier Brooks,349.0,173.0,Paul,paulxa01,83.01,7.0,-1.09,0.24963924963924966,-1.09,0.3113547314679226,0.6795942697074608,0.3682395382395382,7.0,0
11645,24.02,4.0299999999999985,0.2515527950310559,36.01,4.0,0,9.02,4.0,0.29318877810191435,0.6365738712696163,12.04,5.0,0.3433850931677019,Ramiro Gauna,341.0,162.0,Pena,penara02,72.00999999999998,7.0,0.92,0.2515527950310559,0.92,0.29318877810191435,0.6365738712696163,0.3433850931677019,7.0,0
11650,190.01,8.03,0.3065893837705918,344.01,27.0,0,116.01,45.0,0.3726994238910512,0.8483248052211305,14.03,43.0,0.4756253813300793,Gerald Dempsey,899.0,1005.0,Posey,poseybu01,443.0,8.0,37.47,0.3065893837705918,37.47,0.3726994238910512,0.8483248052211305,0.4756253813300793,8.0,0
11653,175.0,20.02,0.2405313736574336,352.0,17.0,0,156.0,21.0,0.3105906313645621,0.7441802300078634,34.02,21.0,0.4335895986433013,Colby Ryan,1037.0,851.0,Rasmus,rasmuco01,514.0,9.0,19.5,0.2405313736574336,19.5,0.3105906313645621,0.7441802300078634,0.4335895986433013,9.0,0
11654,131.0,23.02,0.2554552294958615,239.0,7.0,0,96.0,16.0,0.3162393162393162,0.746653161235554,41.01,21.0,0.43041384499623775,William Joshua,786.0,679.0,Reddick,reddijo01,363.0,9.0,22.93,0.2554552294958615,22.93,0.3162393162393162,0.746653161235554,0.43041384499623775,9.0,0
11655,61.0,7.049999999999999,0.24600870827285926,150.01,13.0,0,56.0,6.0,0.3226264612695291,0.7450502638820109,18.040000000000006,15.0,0.42242380261248186,Nolan G.,480.0,339.0,Reimold,reimono01,179.0,9.0,2.18,0.24600870827285926,2.18,0.3226264612695291,0.7450502638820109,0.42242380261248186,9.0,0
11657,0.06000000000000001,0.06000000000000001,0.014851485148514856,0.06000000000000001,0.0,0,0.06000000000000001,0.0,0.029268292682926838,0.13322868872253085,0.06000000000000001,0.0,0.10396039603960401,Fernando,216.0,0.06000000000000001,Rodriguez,rodrife02,0.06000000000000001,6.0,0.02,0.014851485148514856,0.02,0.029268292682926838,0.13322868872253085,0.10396039603960401,6.0,0
11663,114.01,17.02,0.23513634331694236,240.0,7.0,0,75.02,8.0,0.3092,0.7111266875279392,55.01,16.0,0.4019266875279392,Michael Edward Brett,702.0,526.0,Saunders,saundmi01,298.0,8.0,5.59,0.23513634331694236,5.59,0.3092,0.7111266875279392,0.4019266875279392,8.0,0
11665,48.0,9.04,0.228328173374613,145.0,5.0,0,12.02,9.0,0.3079584775086505,0.6153423784374431,103.01,3.0,0.3073839009287926,Jordan James,463.0,295.0,Schafer,schafjo02,171.0,8.0,-2.23,0.228328173374613,-2.23,0.3079584775086505,0.6153423784374431,0.3073839009287926,8.0,0
11669,0.1,0.1,0.09174311926605504,0.1,0.0,0,0.1,0.0,0.16806722689075626,0.8102690617531415,0.1,0.0,0.6422018348623852,Pedro Angel,377.0,0.1,Strop,stroppe01,0.1,10.0,0.19,0.09174311926605504,0.19,0.16806722689075626,0.8102690617531415,0.6422018348623852,10.0,0
11670,106.03000000000002,20.040000000000006,0.24359886201991465,275.0,19.0,0,92.02,6.0,0.31368151233578984,0.7074119533030729,161.0,15.0,0.3937304409672831,Robert Andrew,901.0,685.0,Stubbs,stubbdr01,444.0,11.0,8.31,0.24359886201991465,8.31,0.31368151233578984,0.7074119533030729,0.3937304409672831,11.0,0
11671,24.01,2.04,0.25622775800711745,19.01,3.0,0,4.02,0.0,0.30923324890628595,0.7083435691909834,0.06000000000000001,1.0,0.3991103202846975,Stephen Drew,128.0,72.0,Sutton,suttodr01,38.0,6.0,0.12,0.25622775800711745,0.12,0.30923324890628595,0.7083435691909834,0.3991103202846975,6.0,0
11675,53.0,3.049999999999999,0.2417664670658683,135.0,8.0,0,9.03,13.0,0.3133826496301278,0.6196625897498882,2.0599999999999987,8.0,0.30627994011976045,Joshua Michael,478.0,323.0,Thole,tholejo01,99.0,8.0,-0.9,0.2417664670658683,-0.9,0.3133826496301278,0.6196625897498882,0.30627994011976045,8.0,0
11678,138.01999999999998,7.04,0.2816473429951691,176.01,42.0,0,58.03,6.0,0.3475125921362597,0.7867396452763563,23.04,17.0,0.43922705314009663,Justin Matthew,704.0,583.01,Turner,turneju01,264.01,9.0,19.64,0.2816473429951691,19.64,0.3475125921362597,0.7867396452763563,0.43922705314009663,9.0,0
11682,183.0,18.02,0.2730935251798561,320.0,44.0,0,116.01,21.0,0.33883870967741936,0.7751178463680668,29.0,36.0,0.43627913669064733,Neil Martin,949.0,949.0,Walker,walkene01,462.0,8.0,20.35,0.2730935251798561,20.35,0.33883870967741936,0.7751178463680668,0.43627913669064733,8.0,0
11683,0.08,0.08,0.21188118811881196,0.08,0.0,0,0.08,0.0,0.2241715399610137,0.5311022330303207,0.08,0.0,0.30693069306930704,Ryan Christopher,375.0,1.07,Webb,webbry01,1.07,8.0,0.14,0.21188118811881196,0.14,0.2241715399610137,0.5311022330303207,0.30693069306930704,8.0,0
11685,157.0,5.0299999999999985,0.2559029993618379,285.0,14.0,0,117.0,22.0,0.31765724177726484,0.7388633681333593,7.039999999999999,33.0,0.4212061263560945,Matthew Richard,882.0,802.0,Wieters,wietema01,355.0,8.0,15.71,0.2559029993618379,15.71,0.31765724177726484,0.7388633681333593,0.4212061263560945,8.0,0
11686,58.02,20.03,0.2463612217795485,136.01999999999998,15.0,0,8.049999999999999,3.0,0.3142888104899399,0.6418120508617858,145.0,4.0,0.32752324037184594,Eric Orlando,563.0,371.02,Young,younger03,239.0,10.0,1.63,0.2463612217795485,1.63,0.3142888104899399,0.6418120508617858,0.32752324037184594,10.0,0
11687,6.0299999999999985,0.08,0.1697530864197531,10.03,0.0,0,1.07,0.0,0.19352438770347888,0.3922898198022443,0.08,2.0,0.1987654320987654,Jordan M.,200.0,55.0,Zimmermann,zimmejo02,18.02,8.0,0.87,0.1697530864197531,0.87,0.19352438770347888,0.3922898198022443,0.1987654320987654,8.0,0
11688,127.0,2.05,0.2686638135996196,208.01,10.0,0,39.01,19.0,0.33433247509617803,0.7209848764276093,20.02,21.0,0.3866524013314313,Yonder,664.0,565.0,Alonso,alonsyo01,221.0,7.0,7.87,0.2686638135996196,7.87,0.33433247509617803,0.7209848764276093,0.3866524013314313,7.0,0
11689,128.0,6.02,0.2375749030666197,296.0,11.0,0,153.0,31.0,0.31054131054131057,0.7592688396213246,15.01,15.0,0.4487275290800141,Pedro Manuel,851.0,674.0,Alvarez,alvarpe01,343.0,7.0,5.98,0.2375749030666197,5.98,0.31054131054131057,0.7592688396213246,0.4487275290800141,7.0,0
11690,4.02,0.05,0.22073529411764706,4.01,2.0,0,0.05,0.0,0.2765425601894487,0.5600719719541547,1.04,2.0,0.2835294117647059,Bryan Douglas,40.0,15.01,Anderson,anderbr05,4.02,5.0,-0.51,0.22073529411764706,-0.51,0.2765425601894487,0.5600719719541547,0.2835294117647059,5.0,0
11692,5.05,3.05,0.18763520984568047,9.03,0.0,0,4.0600000000000005,0.0,0.22143383708072248,0.5212271162499932,0.08,0.0,0.29979327916927073,Jacob Joseph,168.0,39.03,Arrieta,arrieja01,15.05,8.0,1.4,0.18763520984568047,1.4,0.22143383708072248,0.5212271162499932,0.29979327916927073,8.0,0
11693,103.01,15.04,0.2486409090909091,137.01,22.0,0,25.02,11.0,0.2973955459328309,0.6406500913873764,22.040000000000006,15.0,0.3432545454545455,Darwin James Kunane,685.0,547.01,Barney,barneda01,263.01,9.0,9.35,0.2486409090909091,9.35,0.2973955459328309,0.6406500913873764,0.3432545454545455,9.0,0
11694,23.02,4.0299999999999985,0.22784172661870505,55.01,13.0,0,4.039999999999999,5.0,0.33336741579926793,0.6648062647201313,10.04,4.0,0.3314388489208633,Michael Joseph,232.0,95.01,Baxter,baxtemi01,52.02,6.0,0.52,0.22784172661870505,0.52,0.33336741579926793,0.6648062647201313,0.3314388489208633,6.0,0
11696,79.0,7.02,0.2498414711477489,109.0,16.0,0,48.0,9.0,0.30297723292469353,0.7031294206228546,22.01,11.0,0.400152187698161,Brennan Philip,481.0,394.0,Boesch,boescbr01,192.0,6.0,0.37,0.2498414711477489,0.37,0.30297723292469353,0.7031294206228546,0.400152187698161,6.0,0
11698,79.0,33.01,0.2429347826086957,119.0,35.0,0,37.0,7.0,0.30004992511233153,0.6821260120688533,61.0,9.0,0.3820760869565217,Peter Christopher,713.0,447.0,Bourjos,bourjpe01,248.0,7.0,9.77,0.2429347826086957,9.77,0.30004992511233153,0.6821260120688533,0.3820760869565217,7.0,0
11699,73.0,9.01,0.24575738529226898,138.0,5.0,0,54.0,13.0,0.30549199084668194,0.7102814314500759,23.01,14.0,0.4047894406033941,Domonic Larun,493.0,391.0,Brown,browndo01,188.0,6.0,-0.7,0.24575738529226898,-0.7,0.30549199084668194,0.7102814314500759,0.4047894406033941,6.0,0
11702,124.0,17.009999999999998,0.28746038931643275,150.0,26.0,0,42.01,11.0,0.3369339426672206,0.7529819281810277,101.01,22.0,0.4160479855138071,Lorenzo Lamar,601.0,635.0,Cain,cainlo01,314.0,7.0,27.76,0.28746038931643275,27.76,0.3369339426672206,0.7529819281810277,0.4160479855138071,7.0,0
11703,102.01,4.039999999999999,0.21838074398249446,307.0,24.0,0,150.01,10.0,0.31391830559757944,0.7774281524247129,12.02,28.0,0.4635098468271334,Vernon Christopher,688.0,499.0,Carter,cartech02,314.0,7.0,2.38,0.21838074398249446,2.38,0.31391830559757944,0.7774281524247129,0.4635098468271334,7.0,0
11705,96.02,1.08,0.2545031958163858,136.01,30.0,0,60.02,9.0,0.3177311008358715,0.7339077423233787,4.069999999999999,14.0,0.4161766414875073,Welington Andres,509.0,438.0,Castillo,castiwe01,171.01,9.0,13.18,0.2545031958163858,13.18,0.3177311008358715,0.7339077423233787,0.4161766414875073,9.0,0
11706,114.0,9.01,0.232408325074331,215.0,15.0,0,62.0,9.0,0.3090185676392573,0.6990185676392573,5.0299999999999985,14.0,0.39,Jason Michael,617.0,469.0,Castro,castrja01,240.0,6.0,12.14,0.232408325074331,12.14,0.3090185676392573,0.6990185676392573,0.39,6.0,0
11707,215.0,32.0,0.27968788100463304,210.0,31.0,0,83.0,25.0,0.3178383329516831,0.7262752995451969,79.0,25.0,0.40843696659351375,Starlin DeJesus,1042.0,1147.0,Castro,castrst01,454.0,7.0,13.53,0.27968788100463304,13.53,0.3178383329516831,0.7262752995451969,0.40843696659351375,7.0,0
11708,0.08,0.08,0.03883495145631069,0.08,0.0,0,0.08,0.0,0.07476635514018692,0.3466110153343618,0.08,0.0,0.2718446601941749,Albertin Aroldis,383.0,0.08,Chapman,chapmar01,1.07,8.0,0.28,0.03883495145631069,0.28,0.07476635514018692,0.3466110153343618,0.2718446601941749,8.0,0
11709,32.0,7.02,0.2679738562091503,20.03,4.0,0,5.039999999999999,4.0,0.2937831039170039,0.6616916006490301,35.01,4.0,0.3679084967320261,Pedro Joel,272.0,164.0,Ciriaco,ciriape01,70.00999999999999,8.0,1.06,0.2679738562091503,1.06,0.2937831039170039,0.6616916006490301,0.3679084967320261,8.0,0
11711,50.01,2.0499999999999994,0.2211253701875617,97.0,10.0,0,31.02,4.0,0.2942222222222222,0.6606289349566743,0.07,5.0,0.3664067127344521,Hyun Choi,373.0,224.0,Conger,congeha01,94.01,7.0,2.07,0.2211253701875617,2.07,0.2942222222222222,0.6606289349566743,0.3664067127344521,7.0,0
11713,107.0,3.0499999999999994,0.2763517203713818,143.0,21.0,0,59.0,4.0,0.3330019880715705,0.7677917204582445,11.02,17.0,0.434789732386674,Allen Thomas,534.0,506.0,Craig,craigal01,239.0,7.0,4.98,0.2763517203713818,4.98,0.3330019880715705,0.7677917204582445,0.434789732386674,7.0,0
11716,1.06,0.07,0.17549668874172186,0.07,0.0,0,0.07,0.0,0.1849427168576105,0.5938831142086038,0.07,0.0,0.4089403973509934,Samuel,83.0,1.06,Deduno,dedunsa01,0.07,7.0,0.03,0.17549668874172186,0.03,0.1849427168576105,0.5938831142086038,0.4089403973509934,7.0,0
11718,83.0,15.02,0.24185765983112184,168.0,15.0,0,23.02,26.0,0.31516459794927143,0.6668533796139275,20.0,12.0,0.35168878166465617,Daniel William,729.0,401.0,Descalso,descada01,205.0,7.0,0.85,0.24185765983112184,0.85,0.31516459794927143,0.6668533796139275,0.35168878166465617,7.0,0
11721,158.0,12.02,0.27806691449814125,350.0,33.0,0,141.0,13.0,0.3651921214078141,0.8681809689914572,30.01,24.0,0.5029888475836432,Joshua Adam,718.0,748.0,Donaldson,donaljo02,461.0,6.0,37.33,0.27806691449814125,37.33,0.3651921214078141,0.8681809689914572,0.5029888475836432,6.0,0
11722,0.07,0.07,0.033980582524271864,0.07,0.0,0,0.07,0.0,0.06572769953051646,0.3035917772004195,0.07,0.0,0.23786407766990306,Kyle Jordan,43.0,0.07,Drabek,drabeky01,0.07,7.0,-0.01,0.033980582524271864,-0.01,0.06572769953051646,0.3035917772004195,0.23786407766990306,7.0,0
11723,125.0,3.0599999999999987,0.24620874219446925,295.0,46.0,0,108.0,24.0,0.34306569343065696,0.7922717594431459,5.039999999999999,20.0,0.4492060660124889,Lucas Christopher,685.0,552.0,Duda,dudalu01,295.0,7.0,6.94,0.24620874219446925,6.94,0.34306569343065696,0.7922717594431459,0.4492060660124889,7.0,0
11724,48.0,29.01,0.2600732600732601,126.0,9.0,0,7.02,4.0,0.32471835652750164,0.6778905176996628,176.0,9.0,0.3531721611721612,Jarrod Martel,550.0,355.0,Dyson,dysonja01,211.0,7.0,15.38,0.2600732600732601,15.38,0.32471835652750164,0.6778905176996628,0.3531721611721612,7.0,0
11727,129.0,12.02,0.22617246596066565,221.0,73.0,0,92.0,31.0,0.3020656959024721,0.6905074508192648,60.01000000000001,15.0,0.3884417549167927,Daniel Richard,779.0,598.0,Espinosa,espinda01,337.0,7.0,7.53,0.22617246596066565,7.53,0.3020656959024721,0.6905074508192648,0.3884417549167927,7.0,0
11731,206.0,14.03,0.2877501516070345,418.01,45.0,0,138.0,43.0,0.37256102226643195,0.8568120835156741,19.01,29.0,0.4842510612492419,Frederick Charles,909.0,949.0,Freeman,freemfr01,507.0,7.0,26.6,0.2877501516070345,26.6,0.37256102226643195,0.8568120835156741,0.4842510612492419,7.0,0
11732,25.03,4.0600000000000005,0.2506150341685649,34.010000000000005,2.0,0,6.039999999999999,2.0,0.30485793615999673,0.672261125226056,7.05,4.0,0.3674031890660593,Cole Braden,221.0,110.02,Gillespie,gilleco01,52.02,8.0,-0.83,0.2506150341685649,-0.83,0.30485793615999673,0.672261125226056,0.3674031890660593,8.0,0
11735,0.07,0.07,0.08818635607321132,2.0599999999999987,0.0,0,0.07,1.0,0.22159090909090906,0.34471902889124184,0.07,0.0,0.12312811980033278,David Christopher,173.0,1.06,Hatcher,hatchch02,0.07,7.0,0.1,0.08818635607321132,0.1,0.22159090909090906,0.34471902889124184,0.12312811980033278,7.0,0
11736,66.0,11.01,0.24210526315789474,105.0,27.0,0,61.0,6.0,0.3003003003003003,0.7207081950371423,25.020000000000003,13.0,0.4204078947368421,Chris J.,659.0,368.0,Heisey,heisech01,210.0,7.0,3.87,0.24210526315789474,3.87,0.3003003003003003,0.7207081950371423,0.4204078947368421,7.0,0
11738,185.0,22.0,0.261951909476662,425.0,37.0,0,104.0,15.0,0.34587590331422874,0.7608688311784437,97.0,16.0,0.414992927864215,Jason Alias,977.0,926.0,Heyward,heywaja01,507.0,7.0,34.93,0.261951909476662,34.93,0.34587590331422874,0.7608688311784437,0.414992927864215,7.0,0
11746,182.0,49.01,0.2717604254128184,315.0,20.0,0,55.02,7.0,0.33214649033570703,0.7284745060088109,108.0,24.0,0.39632801567310383,Austin Jarriel,914.0,971.0,Jackson,jacksau01,546.0,9.0,24.09,0.2717604254128184,24.09,0.33214649033570703,0.7284745060088109,0.39632801567310383,9.0,0
11747,0.07,0.07,0.3486842105263159,1.06,0.0,0,0.07,0.0,0.5170731707317074,1.0039152759948653,0.07,0.0,0.486842105263158,Kenley Geronimo,411.0,1.06,Jansen,janseke01,1.06,7.0,0.42,0.3486842105263159,0.42,0.5170731707317074,1.0039152759948653,0.486842105263158,7.0,0
11748,139.0,15.0,0.2874583795782464,204.0,76.0,0,31.0,19.0,0.3523333333333333,0.7367210506844247,45.01,17.0,0.3843877173510914,Jonathan Henry,847.0,777.0,Jay,jayjo02,374.0,7.0,13.1,0.2874583795782464,13.1,0.3523333333333333,0.7367210506844247,0.3843877173510914,7.0,0
11749,99.0,22.0,0.24470134874759156,219.0,24.0,0,55.01,2.0,0.32245598969514816,0.715534024377229,95.0,10.0,0.3930780346820809,Desmond Delane,567.0,508.0,Jennings,jennide01,311.0,7.0,13.17,0.24470134874759156,13.17,0.32245598969514816,0.715534024377229,0.3930780346820809,7.0,0
11751,0.07,0.07,0.034146341463414644,0.07,0.0,0,0.07,0.0,0.06603773584905663,0.30506212609295913,0.07,0.0,0.2390243902439025,Brandon Lee,226.0,0.07,Kintzler,kintzbr01,0.07,7.0,0.1,0.034146341463414644,0.1,0.06603773584905663,0.30506212609295913,0.2390243902439025,7.0,0
11754,2.039999999999999,0.06000000000000001,0.09264305177111712,1.05,1.0,0,0.06000000000000001,0.0,0.16992106356460318,0.3688311453084723,0.06000000000000001,0.0,0.1989100817438691,Samuel R.,250.0,2.039999999999999,LeCure,lecursa01,2.049999999999999,6.0,0.16,0.09264305177111712,0.16,0.16992106356460318,0.3688311453084723,0.1989100817438691,6.0,0
11755,1.05,0.06000000000000001,0.237506575486586,1.05,0.0,0,0.06000000000000001,0.0,0.25799846429485546,0.5310126673458813,0.06000000000000001,0.0,0.2730142030510258,Brad Eric,101.0,9.03,Lincoln,lincobr01,3.0399999999999987,6.0,0.34,0.237506575486586,0.34,0.25799846429485546,0.5310126673458813,0.2730142030510258,6.0,0
11757,164.0,19.02,0.2836120401337793,264.0,18.0,0,90.0,12.0,0.3425280387996363,0.7840129886324122,29.01,27.0,0.4414849498327759,Jonathan Charles,852.0,848.0,Lucroy,lucrojo01,365.0,8.0,20.23,0.2836120401337793,20.23,0.3425280387996363,0.7840129886324122,0.4414849498327759,8.0,0
11765,48.02,3.06,0.2384028605482717,93.01,8.0,0,29.02,4.0,0.3182101669115548,0.7249086174479076,2.06,6.0,0.4066984505363528,Michael Charles,311.0,200.02,McKenry,mckenmi01,94.02,7.0,3.01,0.2384028605482717,3.01,0.3182101669115548,0.7249086174479076,0.4066984505363528,7.0,0
11768,26.01,1.05,0.22658610271903326,40.01,3.0,0,13.04,1.0,0.2729947242613259,0.6011367182190298,12.02,2.0,0.32814199395770394,Brenton Andre,220.0,150.0,Morel,morelbr01,72.0,6.0,0.48,0.22658610271903326,0.48,0.2729947242613259,0.6011367182190298,0.32814199395770394,6.0,0
11769,126.0,20.01,0.24457189676362145,272.0,26.0,0,84.0,17.0,0.32521802325581395,0.7410394079342244,20.02,13.0,0.4158213846784105,Justis Logan,715.0,597.0,Morrison,morrilo01,292.0,7.0,5.22,0.24457189676362145,5.22,0.32521802325581395,0.7410394079342244,0.4158213846784105,7.0,0
11770,95.0,1.07,0.2615283267457181,170.0,52.0,0,25.020000000000003,5.0,0.35250569476082005,0.7274727566844037,9.04,16.0,0.3749670619235837,Daniel James,509.0,397.0,Nava,navada01,203.0,8.0,8.27,0.2615283267457181,8.27,0.35250569476082005,0.7274727566844037,0.3749670619235837,8.0,0
11771,3.03,1.04,0.20555555555555555,14.0,0.0,0,2.03,1.0,0.2575757575757576,0.5253535353535354,0.05,4.0,0.2677777777777778,Yamaico,79.0,37.0,Navarro,navarya01,19.0,5.0,-0.97,0.20555555555555555,-0.97,0.2575757575757576,0.5253535353535354,0.2677777777777778,5.0,0
11772,39.0,8.03,0.26498800959232616,55.0,3.0,0,16.040000000000006,6.0,0.3106904231625835,0.6993954591338065,9.02,6.0,0.38870503597122297,Christopher Lars,282.0,221.0,Nelson,nelsoch01,96.0,7.0,-2.42,0.26498800959232616,-2.42,0.3106904231625835,0.6993954591338065,0.38870503597122297,7.0,0
11774,0.08,0.08,0.10142393205096177,0.08,0.0,0,0.08,0.0,0.10321615557217652,0.2166310943680796,0.08,0.0,0.11341493879590307,Ivan Manuel,142.0,4.0600000000000005,Nova,novaiv01,1.07,8.0,-0.7,0.10142393205096177,-0.7,0.10321615557217652,0.2166310943680796,0.11341493879590307,8.0,0
11775,85.0,16.009999999999998,0.27342368886269885,97.0,11.0,0,34.0,6.0,0.3139407244785949,0.7164274657867858,105.0,17.0,0.4024867413081909,Eduardo Michelle,555.0,464.0,Nunez,nunezed02,224.0,8.0,3.83,0.27342368886269885,3.83,0.3139407244785949,0.7164274657867858,0.4024867413081909,8.0,0
11777,0.06000000000000001,0.06000000000000001,0.08489388264669158,1.05,0.0,0,0.06000000000000001,0.0,0.1232057416267942,0.22308089768172548,0.06000000000000001,0.0,0.09987515605493127,Adam Robert,229.0,2.039999999999999,Ottavino,ottavad01,1.05,6.0,0.13,0.08489388264669158,0.13,0.1232057416267942,0.22308089768172548,0.09987515605493127,6.0,0
11779,148.0,10.01,0.2467778620166793,218.01,24.0,0,96.0,3.0,0.3077212001337004,0.7273648695802508,11.01,22.0,0.4196436694465504,Trevor Patrick,723.0,651.0,Plouffe,plouftr01,332.0,7.0,7.72,0.2467778620166793,7.72,0.3077212001337004,0.7273648695802508,0.4196436694465504,7.0,0
11780,40.02,16.040000000000006,0.2525951557093425,66.01,6.0,0,26.03,2.0,0.2954602641212328,0.6779775651592951,25.04000000000001,4.0,0.3825173010380623,Alexander Crawford,379.0,292.0,Presley,preslal01,127.01,9.0,-0.07,0.2525951557093425,-0.07,0.2954602641212328,0.6779775651592951,0.3825173010380623,9.0,0
